"","Technology","Plan","Year","Capacity_MW","CAPEX_kUSD_MW","CAPEX_kUSD_MW_lwr","CAPEX_kUSD_MW_upr","CAP_MIOUSD","CAP_MIOUSD_lwr","CAP_MIOUSD_upr","delta_cap","INV_MIOUSD","INV_MIOUSD_lwr","INV_MIOUSD_upr","CAP_GW_Add"
"217","Coal_CFB","PDP8_rev_low",2012,1556,NA,NA,NA,NA,NA,NA,440,NA,NA,NA,0.44
"218","Coal_CFB","PDP8_rev_low",2013,1556,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"219","Coal_CFB","PDP8_rev_low",2014,1556,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"220","Coal_CFB","PDP8_rev_low",2015,1676,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,0.12
"221","Coal_CFB","PDP8_rev_low",2016,2756,NA,NA,NA,NA,NA,NA,1080,NA,NA,NA,1.08
"222","Coal_CFB","PDP8_rev_low",2017,2756,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"223","Coal_CFB","PDP8_rev_low",2018,3376,NA,NA,NA,NA,NA,NA,620,NA,NA,NA,0.62
"224","Coal_CFB","PDP8_rev_low",2019,3376,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"225","Coal_CFB","PDP8_rev_low",2020,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"226","Coal_CFB","PDP8_rev_low",2021,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"227","Coal_CFB","PDP8_rev_low",2022,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"228","Coal_CFB","PDP8_rev_low",2023,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"229","Coal_CFB","PDP8_rev_low",2024,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"230","Coal_CFB","PDP8_rev_low",2025,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"231","Coal_CFB","PDP8_rev_low",2026,3528,1530,985,2075,5397.84,3475.08,7320.6,152,232.56,149.72,315.4,0.152
"232","Coal_CFB","PDP8_rev_low",2027,3680,1530,985,2075,5630.4,3624.8,7636,152,232.56,149.72,315.4,0.152
"233","Coal_CFB","PDP8_rev_low",2028,3832,1530,985,2075,5862.96,3774.52,7951.4,152,232.56,149.72,315.4,0.152
"234","Coal_CFB","PDP8_rev_low",2029,3984,1530,985,2075,6095.52,3924.24,8266.8,152,232.56,149.72,315.4,0.152
"235","Coal_CFB","PDP8_rev_low",2030,4136,1520,1030,2010,6286.72,4260.08,8313.36,152,231.04,156.56,305.52,0.152
"236","Coal_CFB","PDP8_rev_low",2031,3929.2,1520,1030,2010,5972.384,4047.076,7897.692,-206.8,0,0,0,0
"237","Coal_CFB","PDP8_rev_low",2032,3722.4,1520,1030,2010,5658.048,3834.072,7482.024,-206.8,0,0,0,0
"238","Coal_CFB","PDP8_rev_low",2033,3515.6,1520,1030,2010,5343.712,3621.068,7066.356,-206.8,0,0,0,0
"239","Coal_CFB","PDP8_rev_low",2034,3308.8,1520,1030,2010,5029.376,3408.064,6650.688,-206.8,0,0,0,0
"240","Coal_CFB","PDP8_rev_low",2035,3102,1520,1030,2010,4715.04,3195.06,6235.02,-206.8,0,0,0,0
"241","Coal_CFB","PDP8_rev_low",2036,2895.2,1520,1030,2010,4400.704,2982.056,5819.352,-206.8,0,0,0,0
"242","Coal_CFB","PDP8_rev_low",2037,2688.4,1520,1030,2010,4086.368,2769.052,5403.684,-206.8,0,0,0,0
"243","Coal_CFB","PDP8_rev_low",2038,2481.6,1520,1030,2010,3772.032,2556.048,4988.016,-206.8,0,0,0,0
"244","Coal_CFB","PDP8_rev_low",2039,2274.8,1520,1030,2010,3457.696,2343.044,4572.348,-206.8,0,0,0,0
"245","Coal_CFB","PDP8_rev_low",2040,2068,1520,1030,2010,3143.36,2130.04,4156.68,-206.8,0,0,0,0
"246","Coal_CFB","PDP8_rev_low",2041,1861.2,1520,1030,2010,2829.024,1917.036,3741.012,-206.8,0,0,0,0
"247","Coal_CFB","PDP8_rev_low",2042,1654.4,1520,1030,2010,2514.688,1704.032,3325.344,-206.8,0,0,0,0
"248","Coal_CFB","PDP8_rev_low",2043,1447.6,1520,1030,2010,2200.352,1491.028,2909.676,-206.8,0,0,0,0
"249","Coal_CFB","PDP8_rev_low",2044,1240.8,1520,1030,2010,1886.016,1278.024,2494.008,-206.8,0,0,0,0
"250","Coal_CFB","PDP8_rev_low",2045,1034,1520,1030,2010,1571.68,1065.02,2078.34,-206.8,0,0,0,0
"251","Coal_CFB","PDP8_rev_low",2046,827.2,1520,1030,2010,1257.344,852.016,1662.672,-206.8,0,0,0,0
"252","Coal_CFB","PDP8_rev_low",2047,620.4,1520,1030,2010,943.008,639.012,1247.004,-206.8,0,0,0,0
"253","Coal_CFB","PDP8_rev_low",2048,413.6,1520,1030,2010,628.672,426.008,831.336,-206.8,0,0,0,0
"254","Coal_CFB","PDP8_rev_low",2049,206.8,1520,1030,2010,314.336,213.004,415.668,-206.8,0,0,0,0
"255","Coal_CFB","PDP8_rev_low",2050,0,1500,1010,1990,0,0,0,-206.8,0,0,0,0
"256","Coal_CFB","PDP8_rev_high",2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","Coal_CFB","PDP8_rev_high",2001,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"258","Coal_CFB","PDP8_rev_high",2002,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"259","Coal_CFB","PDP8_rev_high",2003,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"260","Coal_CFB","PDP8_rev_high",2004,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"261","Coal_CFB","PDP8_rev_high",2005,111,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,0.111
"262","Coal_CFB","PDP8_rev_high",2006,111,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"263","Coal_CFB","PDP8_rev_high",2007,226,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,0.115
"264","Coal_CFB","PDP8_rev_high",2008,226,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"265","Coal_CFB","PDP8_rev_high",2009,446,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,0.22
"266","Coal_CFB","PDP8_rev_high",2010,1116,NA,NA,NA,NA,NA,NA,670,NA,NA,NA,0.67
"267","Coal_CFB","PDP8_rev_high",2011,1116,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"268","Coal_CFB","PDP8_rev_high",2012,1556,NA,NA,NA,NA,NA,NA,440,NA,NA,NA,0.44
"269","Coal_CFB","PDP8_rev_high",2013,1556,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"270","Coal_CFB","PDP8_rev_high",2014,1556,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"271","Coal_CFB","PDP8_rev_high",2015,1676,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,0.12
"272","Coal_CFB","PDP8_rev_high",2016,2756,NA,NA,NA,NA,NA,NA,1080,NA,NA,NA,1.08
"273","Coal_CFB","PDP8_rev_high",2017,2756,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"274","Coal_CFB","PDP8_rev_high",2018,3376,NA,NA,NA,NA,NA,NA,620,NA,NA,NA,0.62
"275","Coal_CFB","PDP8_rev_high",2019,3376,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"276","Coal_CFB","PDP8_rev_high",2020,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"277","Coal_CFB","PDP8_rev_high",2021,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"278","Coal_CFB","PDP8_rev_high",2022,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"279","Coal_CFB","PDP8_rev_high",2023,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"280","Coal_CFB","PDP8_rev_high",2024,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"281","Coal_CFB","PDP8_rev_high",2025,3376,1530,985,2075,5165.28,3325.36,7005.2,0,0,0,0,0
"282","Coal_CFB","PDP8_rev_high",2026,3528,1530,985,2075,5397.84,3475.08,7320.6,152,232.56,149.72,315.4,0.152
"283","Coal_CFB","PDP8_rev_high",2027,3680,1530,985,2075,5630.4,3624.8,7636,152,232.56,149.72,315.4,0.152
"284","Coal_CFB","PDP8_rev_high",2028,3832,1530,985,2075,5862.96,3774.52,7951.4,152,232.56,149.72,315.4,0.152
"285","Coal_CFB","PDP8_rev_high",2029,3984,1530,985,2075,6095.52,3924.24,8266.8,152,232.56,149.72,315.4,0.152
"286","Coal_CFB","PDP8_rev_high",2030,4136,1520,1030,2010,6286.72,4260.08,8313.36,152,231.04,156.56,305.52,0.152
"287","Coal_CFB","PDP8_rev_high",2031,3929.2,1520,1030,2010,5972.384,4047.076,7897.692,-206.8,0,0,0,0
"288","Coal_CFB","PDP8_rev_high",2032,3722.4,1520,1030,2010,5658.048,3834.072,7482.024,-206.8,0,0,0,0
"289","Coal_CFB","PDP8_rev_high",2033,3515.6,1520,1030,2010,5343.712,3621.068,7066.356,-206.8,0,0,0,0
"290","Coal_CFB","PDP8_rev_high",2034,3308.8,1520,1030,2010,5029.376,3408.064,6650.688,-206.8,0,0,0,0
"291","Coal_CFB","PDP8_rev_high",2035,3102,1520,1030,2010,4715.04,3195.06,6235.02,-206.8,0,0,0,0
"292","Coal_CFB","PDP8_rev_high",2036,2895.2,1520,1030,2010,4400.704,2982.056,5819.352,-206.8,0,0,0,0
"293","Coal_CFB","PDP8_rev_high",2037,2688.4,1520,1030,2010,4086.368,2769.052,5403.684,-206.8,0,0,0,0
"294","Coal_CFB","PDP8_rev_high",2038,2481.6,1520,1030,2010,3772.032,2556.048,4988.016,-206.8,0,0,0,0
"295","Coal_CFB","PDP8_rev_high",2039,2274.8,1520,1030,2010,3457.696,2343.044,4572.348,-206.8,0,0,0,0
"296","Coal_CFB","PDP8_rev_high",2040,2068,1520,1030,2010,3143.36,2130.04,4156.68,-206.8,0,0,0,0
"297","Coal_CFB","PDP8_rev_high",2041,1861.2,1520,1030,2010,2829.024,1917.036,3741.012,-206.8,0,0,0,0
"298","Coal_CFB","PDP8_rev_high",2042,1654.4,1520,1030,2010,2514.688,1704.032,3325.344,-206.8,0,0,0,0
"299","Coal_CFB","PDP8_rev_high",2043,1447.6,1520,1030,2010,2200.352,1491.028,2909.676,-206.8,0,0,0,0
"300","Coal_CFB","PDP8_rev_high",2044,1240.8,1520,1030,2010,1886.016,1278.024,2494.008,-206.8,0,0,0,0
"301","Coal_CFB","PDP8_rev_high",2045,1034,1520,1030,2010,1571.68,1065.02,2078.34,-206.8,0,0,0,0
"302","Coal_CFB","PDP8_rev_high",2046,827.2,1520,1030,2010,1257.344,852.016,1662.672,-206.8,0,0,0,0
"303","Coal_CFB","PDP8_rev_high",2047,620.4,1520,1030,2010,943.008,639.012,1247.004,-206.8,0,0,0,0
"304","Coal_CFB","PDP8_rev_high",2048,413.6,1520,1030,2010,628.672,426.008,831.336,-206.8,0,0,0,0
"305","Coal_CFB","PDP8_rev_high",2049,206.8,1520,1030,2010,314.336,213.004,415.668,-206.8,0,0,0,0
"306","Coal_CFB","PDP8_rev_high",2050,0,1500,1010,1990,0,0,0,-206.8,0,0,0,0
"307","Coal_conv_biomassNH3_PVC","PDP8",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Coal_conv_biomassNH3_PVC","PDP8",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","Coal_conv_biomassNH3_PVC","PDP8",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","Coal_conv_biomassNH3_PVC","PDP8",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Coal_conv_biomassNH3_PVC","PDP8",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Coal_conv_biomassNH3_PVC","PDP8",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Coal_conv_biomassNH3_PVC","PDP8",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","Coal_conv_biomassNH3_PVC","PDP8",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Coal_conv_biomassNH3_PVC","PDP8",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Coal_conv_biomassNH3_PVC","PDP8",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Coal_conv_biomassNH3_PVC","PDP8",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Coal_conv_biomassNH3_PVC","PDP8",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","Coal_conv_biomassNH3_PVC","PDP8",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Coal_conv_biomassNH3_PVC","PDP8",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Coal_conv_biomassNH3_PVC","PDP8",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Coal_conv_biomassNH3_PVC","PDP8",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Coal_conv_biomassNH3_PVC","PDP8",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Coal_conv_biomassNH3_PVC","PDP8",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","Coal_conv_biomassNH3_PVC","PDP8",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Coal_conv_biomassNH3_PVC","PDP8",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Coal_conv_biomassNH3_PVC","PDP8",2020,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"328","Coal_conv_biomassNH3_PVC","PDP8",2021,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"329","Coal_conv_biomassNH3_PVC","PDP8",2022,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"330","Coal_conv_biomassNH3_PVC","PDP8",2023,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"331","Coal_conv_biomassNH3_PVC","PDP8",2024,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"332","Coal_conv_biomassNH3_PVC","PDP8",2025,0,370,170,570,0,0,0,NA,NA,NA,NA,NA
"333","Coal_conv_biomassNH3_PVC","PDP8",2026,0,370,170,570,0,0,0,0,0,0,0,0
"334","Coal_conv_biomassNH3_PVC","PDP8",2027,0,370,170,570,0,0,0,0,0,0,0,0
"335","Coal_conv_biomassNH3_PVC","PDP8",2028,0,370,170,570,0,0,0,0,0,0,0,0
"336","Coal_conv_biomassNH3_PVC","PDP8",2029,0,370,170,570,0,0,0,0,0,0,0,0
"337","Coal_conv_biomassNH3_PVC","PDP8",2030,0,370,170,570,0,0,0,0,0,0,0,0
"338","Coal_conv_biomassNH3_PVC","PDP8",2031,0,370,170,570,0,0,0,0,0,0,0,0
"339","Coal_conv_biomassNH3_PVC","PDP8",2032,0,370,170,570,0,0,0,0,0,0,0,0
"340","Coal_conv_biomassNH3_PVC","PDP8",2033,0,370,170,570,0,0,0,0,0,0,0,0
"341","Coal_conv_biomassNH3_PVC","PDP8",2034,0,370,170,570,0,0,0,0,0,0,0,0
"342","Coal_conv_biomassNH3_PVC","PDP8",2035,0,370,170,570,0,0,0,0,0,0,0,0
"343","Coal_conv_biomassNH3_PVC","PDP8",2036,0,370,170,570,0,0,0,0,0,0,0,0
"344","Coal_conv_biomassNH3_PVC","PDP8",2037,0,370,170,570,0,0,0,0,0,0,0,0
"345","Coal_conv_biomassNH3_PVC","PDP8",2038,0,370,170,570,0,0,0,0,0,0,0,0
"346","Coal_conv_biomassNH3_PVC","PDP8",2039,0,370,170,570,0,0,0,0,0,0,0,0
"347","Coal_conv_biomassNH3_PVC","PDP8",2040,0,370,170,570,0,0,0,0,0,0,0,0
"348","Coal_conv_biomassNH3_PVC","PDP8",2041,0,370,170,570,0,0,0,0,0,0,0,0
"349","Coal_conv_biomassNH3_PVC","PDP8",2042,0,370,170,570,0,0,0,0,0,0,0,0
"350","Coal_conv_biomassNH3_PVC","PDP8",2043,0,370,170,570,0,0,0,0,0,0,0,0
"351","Coal_conv_biomassNH3_PVC","PDP8",2044,0,370,170,570,0,0,0,0,0,0,0,0
"352","Coal_conv_biomassNH3_PVC","PDP8",2045,0,370,170,570,0,0,0,0,0,0,0,0
"353","Coal_conv_biomassNH3_PVC","PDP8",2046,0,370,170,570,0,0,0,0,0,0,0,0
"354","Coal_conv_biomassNH3_PVC","PDP8",2047,0,370,170,570,0,0,0,0,0,0,0,0
"355","Coal_conv_biomassNH3_PVC","PDP8",2048,0,370,170,570,0,0,0,0,0,0,0,0
"356","Coal_conv_biomassNH3_PVC","PDP8",2049,0,370,170,570,0,0,0,0,0,0,0,0
"357","Coal_conv_biomassNH3_PVC","PDP8",2050,0,370,170,570,0,0,0,0,0,0,0,0
"358","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2020,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"379","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2021,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"380","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2022,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"381","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2023,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"382","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2024,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
"383","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2025,0,370,170,570,0,0,0,NA,NA,NA,NA,NA
"384","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2026,0,370,170,570,0,0,0,0,0,0,0,0
"385","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2027,0,370,170,570,0,0,0,0,0,0,0,0
"386","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2028,0,370,170,570,0,0,0,0,0,0,0,0
"387","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2029,0,370,170,570,0,0,0,0,0,0,0,0
"388","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2030,0,370,170,570,0,0,0,0,0,0,0,0
"389","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2031,1083.1,370,170,570,400.747,184.127,617.367,1083.1,400.747,184.127,617.367,1.0831
"390","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2032,2166.2,370,170,570,801.494,368.254,1234.734,1083.1,400.747,184.127,617.367,1.0831
"391","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2033,3249.3,370,170,570,1202.241,552.381,1852.101,1083.1,400.747,184.127,617.367,1.0831
"392","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2034,4332.4,370,170,570,1602.988,736.508,2469.468,1083.1,400.747,184.127,617.367000000001,1.0831
"393","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2035,5415.5,370,170,570,2003.735,920.635,3086.835,1083.1,400.747,184.127,617.367,1.0831
"394","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2036,6498.6,370,170,570,2404.482,1104.762,3704.202,1083.1,400.747,184.127,617.367,1.0831
"395","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2037,7581.7,370,170,570,2805.229,1288.889,4321.569,1083.1,400.747,184.127,617.367,1.0831
"396","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2038,8664.8,370,170,570,3205.976,1473.016,4938.936,1083.1,400.747,184.127,617.367000000001,1.0831
"397","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2039,9747.9,370,170,570,3606.723,1657.143,5556.303,1083.1,400.747,184.127,617.366999999999,1.0831
"398","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2040,10831,370,170,570,4007.47,1841.27,6173.67,1083.1,400.747,184.127,617.367,1.0831
"399","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2041,11914.1,370,170,570,4408.217,2025.397,6791.037,1083.1,400.747,184.127,617.367,1.0831
"400","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2042,12997.2,370,170,570,4808.964,2209.524,7408.404,1083.1,400.747,184.127,617.366999999999,1.0831
"401","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2043,14080.3,370,170,570,5209.711,2393.651,8025.771,1083.1,400.747000000001,184.127,617.367000000001,1.0831
"402","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2044,15163.4,370,170,570,5610.458,2577.778,8643.138,1083.1,400.747,184.127,617.366999999999,1.0831
"403","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2045,16246.5,370,170,570,6011.205,2761.905,9260.505,1083.1,400.747,184.127,617.367,1.0831
"404","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2046,17329.6,370,170,570,6411.952,2946.032,9877.872,1083.1,400.747000000001,184.127,617.367000000001,1.0831
"405","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2047,18412.7,370,170,570,6812.699,3130.159,10495.239,1083.1,400.747,184.127,617.366999999999,1.0831
"406","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2048,19495.8,370,170,570,7213.446,3314.286,11112.606,1083.1,400.747,184.127,617.366999999999,1.0831
"407","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2049,20578.9,370,170,570,7614.193,3498.413,11729.973,1083.1,400.747,184.127,617.366999999999,1.0831
"408","Coal_conv_biomassNH3_PVC","PDP8_rev_low",2050,21662,370,170,570,8014.94,3682.54,12347.34,1083.1,400.747000000001,184.127,617.367000000001,1.0831
"409","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","Coal_conv_biomassNH3_PVC","PDP8_rev_high",2020,NA,370,170,570,NA,NA,NA,NA,NA,NA,NA,NA
